"Date,""Close"",""Open"",""High"",""Low"",""Volume"",""Change in Percentage"""
"02/03/2020,""469,75"",""480,89"",""485,73"",""469,75"",""1,13B"",""-2,21%"""
"28/02/2020,""480,39"",""472,80"",""481,31"",""462,00"",""1,55B"",""-1,52%"""
"27/02/2020,""487,80"",""503,03"",""503,32"",""486,29"",""1,16B"",""-3,25%"""
"26/02/2020,""504,16"",""510,02"",""511,02"",""504,16"",""1,08B"",""-2,04%"""
"25/02/2020,""514,64"",""511,56"",""518,25"",""510,26"",""819,33M"",""-0,06%"""
"24/02/2020,""514,97"",""518,37"",""522,22"",""513,34"",""810,05M"",""-1,66%"""
"21/02/2020,""523,64"",""529,02"",""529,58"",""522,56"",""832,47M"",""-1,08%"""
"20/02/2020,""529,34"",""528,57"",""530,80"",""527,28"",""813,04M"",""0,52%"""
"19/02/2020,""526,61"",""523,95"",""526,73"",""523,75"",""815,75M"",""0,91%"""
"18/02/2020,""521,85"",""519,83"",""526,11"",""519,59"",""756,33M"",""0,09%"""
"17/02/2020,""521,39"",""521,03"",""523,65"",""519,63"",""599,32M"",""-0,05%"""
"14/02/2020,""521,63"",""518,68"",""524,16"",""517,51"",""709,93M"",""0,05%"""
"13/02/2020,""521,37"",""525,92"",""526,77"",""520,15"",""723,48M"",""-0,62%"""
"12/02/2020,""524,63"",""528,68"",""529,34"",""523,29"",""795,76M"",""-0,70%"""
"11/02/2020,""528,32"",""531,22"",""532,49"",""526,90"",""585,51M"",""-0,21%"""
"10/02/2020,""529,44"",""532,85"",""533,34"",""526,46"",""766,09M"",""-0,82%"""
"07/02/2020,""533,81"",""534,15"",""535,32"",""532,83"",""734,15M"",""0,05%"""
"06/02/2020,""533,55"",""538,25"",""538,93"",""532,20"",""803,46M"",""-0,17%"""
"05/02/2020,""534,48"",""532,24"",""534,48"",""527,46"",""903,41M"",""1,22%"""
"04/02/2020,""528,05"",""531,93"",""531,93"",""526,04"",""924,64M"",""1,12%"""
"03/02/2020,""522,20"",""523,71"",""529,05"",""520,45"",""813,45M"",""-0,90%"""
"31/01/2020,""526,94"",""543,25"",""543,42"",""526,94"",""504,08M"",""-2,62%"""
"30/01/2020,""541,12"",""550,28"",""550,31"",""540,86"",""315,61M"",""-1,22%"""
"29/01/2020,""547,82"",""549,38"",""552,57"",""546,74"",""348,77M"",""0,01%"""
"28/01/2020,""547,77"",""546,09"",""548,53"",""541,77"",""474,48M"",""-0,33%"""
"27/01/2020,""549,56"",""560,08"",""560,19"",""549,47"",""423,54M"",""-1,95%"""
"24/01/2020,""560,50"",""559,00"",""561,94"",""557,23"",""239,41M"",""0,07%"""
"23/01/2020,""560,12"",""559,68"",""560,57"",""557,15"",""348,07M"",""0,36%"""
"22/01/2020,""558,10"",""559,75"",""561,22"",""557,26"",""445,86M"",""-0,09%"""
"21/01/2020,""558,60"",""558,80"",""559,78"",""555,31"",""374,23M"",""0,21%"""
"20/01/2020,""557,44"",""564,91"",""565,23"",""556,57"",""448,67M"",""-0,79%"""
"17/01/2020,""561,88"",""560,74"",""561,91"",""558,09"",""371,36M"",""0,40%"""
"16/01/2020,""559,65"",""558,85"",""561,41"",""555,54"",""387,95M"",""-0,06%"""
"15/01/2020,""560,00"",""563,98"",""566,21"",""556,23"",""547,38M"",""-0,68%"""
"14/01/2020,""563,85"",""561,53"",""563,85"",""559,84"",""519,46M"",""0,69%"""
"13/01/2020,""560,01"",""558,02"",""560,01"",""556,34"",""582,52M"",""0,74%"""
"10/01/2020,""555,90"",""557,00"",""557,52"",""554,91"",""556,76M"",""0,14%"""
"09/01/2020,""555,10"",""552,38"",""555,12"",""551,16"",""454,42M"",""1,11%"""
"08/01/2020,""549,01"",""549,78"",""552,11"",""548,09"",""654,67M"",""-0,90%"""
"07/01/2020,""554,00"",""553,57"",""554,91"",""550,66"",""451,01M"",""0,42%"""
"06/01/2020,""551,66"",""552,72"",""554,92"",""549,14"",""585,88M"",""-1,07%"""
"03/01/2020,""557,65"",""555,22"",""557,65"",""552,95"",""608,64M"",""0,95%"""
"02/01/2020,""552,40"",""555,28"",""555,51"",""549,88"",""296,24M"",""-0,26%"""
"30/12/2019,""553,86"",""558,21"",""559,04"",""553,86"",""445,06M"",""-0,82%"""
"27/12/2019,""558,46"",""557,65"",""559,06"",""556,98"",""406,27M"",""0,14%"""
"26/12/2019,""557,68"",""556,72"",""559,42"",""556,40"",""372,04M"",""-0,01%"""
"23/12/2019,""557,73"",""559,92"",""559,97"",""553,42"",""304,71M"",""0,40%"""
"20/12/2019,""555,52"",""551,38"",""555,52"",""548,97"",""452,64M"",""0,88%"""
"19/12/2019,""550,66"",""553,93"",""554,76"",""548,57"",""504,17M"",""-0,96%"""
"18/12/2019,""555,99"",""549,70"",""555,99"",""546,88"",""506,34M"",""1,09%"""
"17/12/2019,""549,98"",""547,68"",""549,98"",""544,66"",""650,50M"",""0,73%"""
"16/12/2019,""545,97"",""544,15"",""548,93"",""544,11"",""811,13M"",""0,35%"""
"13/12/2019,""544,07"",""541,62"",""544,07"",""540,32"",""555,36M"",""1,62%"""
"12/12/2019,""535,40"",""540,39"",""542,76"",""535,40"",""435,31M"",""-0,80%"""
"11/12/2019,""539,74"",""542,21"",""542,81"",""538,81"",""455,06M"",""-0,30%"""
"10/12/2019,""541,38"",""540,49"",""543,00"",""540,10"",""451,30M"",""-0,16%"""
"09/12/2019,""542,23"",""543,13"",""544,02"",""540,37"",""595,90M"",""-0,05%"""
"06/12/2019,""542,48"",""540,41"",""542,91"",""537,15"",""571,19M"",""0,54%"""
"05/12/2019,""539,58"",""535,68"",""539,85"",""535,41"",""627,79M"",""1,31%"""
"04/12/2019,""532,58"",""533,13"",""534,63"",""530,79"",""434,63M"",""-0,38%"""
"03/12/2019,""534,59"",""533,71"",""536,61"",""531,84"",""423,90M"",""-0,12%"""
"02/12/2019,""535,25"",""525,90"",""535,25"",""525,28"",""457,71M"",""2,22%"""
"29/11/2019,""523,62"",""517,34"",""525,54"",""515,52"",""399,32M"",""1,22%"""
"28/11/2019,""517,29"",""523,36"",""526,99"",""516,72"",""409,38M"",""-1,54%"""
"27/11/2019,""525,36"",""522,38"",""528,53"",""520,28"",""372,10M"",""0,41%"""
"26/11/2019,""523,19"",""531,60"",""531,94"",""523,19"",""570,07M"",""-1,01%"""
"25/11/2019,""528,54"",""532,94"",""533,94"",""526,93"",""318,98M"",""-1,03%"""
"22/11/2019,""534,04"",""534,75"",""536,92"",""532,70"",""340,30M"",""-0,19%"""
"21/11/2019,""535,07"",""535,71"",""536,45"",""531,92"",""334,22M"",""-0,71%"""
"20/11/2019,""538,87"",""534,72"",""539,79"",""532,78"",""357,41M"",""0,30%"""
"19/11/2019,""537,25"",""532,56"",""537,25"",""529,51"",""391,59M"",""1,30%"""
"18/11/2019,""530,36"",""530,19"",""531,79"",""528,10"",""318,68M"",""-0,13%"""
"15/11/2019,""531,07"",""528,14"",""532,34"",""524,70"",""335,52M"",""1,15%"""
"14/11/2019,""525,04"",""529,02"",""530,12"",""520,59"",""386,34M"",""-1,06%"""
"13/11/2019,""530,64"",""535,48"",""535,95"",""528,76"",""317,20M"",""-1,05%"""
"12/11/2019,""536,29"",""531,01"",""536,54"",""530,62"",""368,68M"",""0,52%"""
"11/11/2019,""533,54"",""533,55"",""535,01"",""530,75"",""324,75M"",""-0,31%"""
"08/11/2019,""535,18"",""531,99"",""535,43"",""528,20"",""515,87M"",""0,52%"""
"07/11/2019,""532,41"",""540,43"",""540,43"",""525,74"",""613,26M"",""-1,06%"""
"06/11/2019,""538,09"",""546,49"",""546,52"",""537,02"",""651,02M"",""-1,36%"""
"05/11/2019,""545,51"",""535,58"",""545,51"",""534,48"",""641,74M"",""2,50%"""
"04/11/2019,""532,23"",""536,01"",""538,78"",""532,23"",""690,65M"",""-0,42%"""
"01/11/2019,""534,46"",""536,50"",""537,56"",""532,42"",""1,20B"",""-0,44%"""
"31/10/2019,""536,84"",""542,90"",""543,53"",""533,81"",""1,48B"",""-1,44%"""
"30/10/2019,""544,67"",""546,57"",""546,65"",""541,06"",""764,50M"",""0,10%"""
"29/10/2019,""544,10"",""541,97"",""544,10"",""539,57"",""851,12M"",""0,36%"""
"28/10/2019,""542,17"",""540,87"",""543,56"",""539,42"",""642,80M"",""0,29%"""
"25/10/2019,""540,61"",""551,92"",""552,16"",""539,68"",""829,10M"",""-1,99%"""
"24/10/2019,""551,58"",""542,73"",""551,94"",""541,93"",""1,17B"",""2,01%"""
"23/10/2019,""540,73"",""535,27"",""540,73"",""532,49"",""953,33M"",""0,93%"""
"22/10/2019,""535,76"",""532,46"",""535,76"",""528,89"",""754,59M"",""0,76%"""
"21/10/2019,""531,71"",""533,34"",""535,22"",""530,09"",""706,09M"",""0,10%"""
"18/10/2019,""531,17"",""527,93"",""532,43"",""527,28"",""1,37B"",""0,72%"""
"17/10/2019,""527,35"",""524,19"",""527,43"",""524,10"",""963,01M"",""0,57%"""
"16/10/2019,""524,37"",""523,92"",""524,76"",""521,12"",""841,34M"",""0,35%"""
"15/10/2019,""522,56"",""520,39"",""522,56"",""517,77"",""760,27M"",""0,54%"""
"14/10/2019,""519,74"",""519,92"",""522,39"",""516,96"",""611,85M"",""0,66%"""
"11/10/2019,""516,35"",""509,76"",""517,18"",""509,70"",""725,17M"",""1,62%"""
"10/10/2019,""508,10"",""507,95"",""510,92"",""507,57"",""795,06M"",""-0,23%"""
"09/10/2019,""509,25"",""510,29"",""512,18"",""508,87"",""711,63M"",""-0,41%"""
"08/10/2019,""511,35"",""511,79"",""513,59"",""508,22"",""739,05M"",""0,63%"""
"07/10/2019,""508,15"",""517,35"",""517,61"",""507,28"",""708,06M"",""-1,31%"""
"04/10/2019,""514,87"",""513,74"",""516,37"",""512,69"",""1,36B"",""0,80%"""
"03/10/2019,""510,76"",""510,98"",""513,29"",""507,33"",""1,36B"",""-0,72%"""
"02/10/2019,""514,49"",""522,81"",""526,66"",""514,49"",""797,54M"",""-1,97%"""
"01/10/2019,""524,82"",""528,91"",""529,96"",""524,80"",""586,31M"",""-0,86%"""
"30/09/2019,""529,39"",""531,38"",""532,17"",""527,11"",""789,79M"",""-0,56%"""
"27/09/2019,""532,35"",""533,10"",""534,28"",""531,04"",""579,97M"",""-0,66%"""
"26/09/2019,""535,89"",""529,05"",""536,34"",""527,84"",""787,47M"",""1,87%"""
"25/09/2019,""526,05"",""523,77"",""526,17"",""518,96"",""696,97M"",""-0,05%"""
"24/09/2019,""526,31"",""531,40"",""532,13"",""525,05"",""891,29M"",""-1,50%"""
"23/09/2019,""534,31"",""536,62"",""537,62"",""533,36"",""756,55M"",""-0,30%"""
"20/09/2019,""535,93"",""537,50"",""538,50"",""533,34"",""1,06B"",""-0,23%"""
"19/09/2019,""537,17"",""540,93"",""541,67"",""536,77"",""658,90M"",""-0,91%"""
"18/09/2019,""542,08"",""538,94"",""542,08"",""538,26"",""840,31M"",""0,58%"""
"17/09/2019,""538,97"",""536,82"",""539,59"",""534,92"",""945,14M"",""0,20%"""
"16/09/2019,""537,90"",""538,09"",""538,56"",""532,46"",""1,17B"",""-0,85%"""
"13/09/2019,""542,53"",""546,92"",""547,15"",""541,38"",""646,09M"",""0,00%"""
"12/09/2019,""542,51"",""550,17"",""551,77"",""542,51"",""911,26M"",""-1,01%"""
"11/09/2019,""548,02"",""542,92"",""548,02"",""539,86"",""1,04B"",""0,85%"""
"10/09/2019,""543,38"",""542,58"",""543,38"",""540,04"",""1,01B"",""0,26%"""
"09/09/2019,""541,99"",""544,25"",""544,33"",""539,83"",""912,57M"",""0,11%"""
"06/09/2019,""541,39"",""543,19"",""544,02"",""539,74"",""877,91M"",""0,30%"""
"05/09/2019,""539,76"",""538,06"",""539,85"",""535,07"",""778,37M"",""1,03%"""
"04/09/2019,""534,25"",""536,07"",""536,10"",""531,11"",""841,09M"",""-0,14%"""
"03/09/2019,""535,01"",""540,47"",""542,70"",""533,03"",""957,00M"",""-0,92%"""
"02/09/2019,""539,96"",""545,30"",""545,85"",""539,57"",""1,12B"",""-0,96%"""
"30/08/2019,""545,20"",""541,11"",""545,20"",""539,21"",""1,06B"",""1,45%"""
"29/08/2019,""537,39"",""537,45"",""539,37"",""535,76"",""788,37M"",""0,18%"""
"28/08/2019,""536,42"",""537,82"",""539,21"",""534,72"",""948,85M"",""0,07%"""
"27/08/2019,""536,03"",""533,31"",""537,29"",""528,75"",""1,56B"",""1,30%"""
"26/08/2019,""529,17"",""524,51"",""529,80"",""519,83"",""874,25M"",""-0,70%"""
"23/08/2019,""532,91"",""529,00"",""532,91"",""525,69"",""893,97M"",""0,33%"""
"22/08/2019,""531,18"",""531,39"",""532,59"",""526,43"",""951,57M"",""0,06%"""
"21/08/2019,""530,86"",""536,71"",""538,62"",""530,86"",""769,24M"",""-1,24%"""
"20/08/2019,""537,53"",""539,93"",""540,19"",""535,70"",""906,18M"",""-0,07%"""
"19/08/2019,""537,88"",""539,16"",""540,74"",""535,99"",""729,02M"",""0,38%"""
"16/08/2019,""535,85"",""538,22"",""538,85"",""534,15"",""993,52M"",""-0,30%"""
"15/08/2019,""537,45"",""529,64"",""537,45"",""527,70"",""911,85M"",""-0,52%"""
"14/08/2019,""540,24"",""540,57"",""541,64"",""536,90"",""1,01B"",""1,10%"""
"13/08/2019,""534,36"",""540,54"",""540,54"",""532,16"",""880,29M"",""-0,99%"""
"12/08/2019,""539,72"",""545,46"",""546,01"",""538,36"",""683,13M"",""-0,49%"""
"09/08/2019,""542,36"",""545,45"",""547,30"",""542,36"",""855,28M"",""0,01%"""
"08/08/2019,""542,28"",""538,06"",""543,02"",""536,93"",""1,02B"",""1,33%"""
"07/08/2019,""535,18"",""531,61"",""537,46"",""530,38"",""1,41B"",""1,69%"""
"06/08/2019,""526,27"",""524,73"",""532,05"",""517,96"",""1,71B"",""-1,56%"""
"05/08/2019,""534,63"",""548,40"",""549,24"",""534,61"",""1,50B"",""-3,17%"""
"02/08/2019,""552,14"",""551,04"",""553,62"",""549,73"",""1,04B"",""-0,77%"""
"01/08/2019,""556,43"",""558,81"",""559,90"",""555,43"",""1,13B"",""-0,59%"""
"31/07/2019,""559,72"",""556,31"",""559,88"",""554,54"",""1,12B"",""0,19%"""
"30/07/2019,""558,66"",""554,60"",""558,71"",""553,70"",""740,47M"",""1,23%"""
"29/07/2019,""551,89"",""554,92"",""555,90"",""549,87"",""684,18M"",""-0,23%"""
"26/07/2019,""553,14"",""557,99"",""558,67"",""551,48"",""1,39B"",""-1,45%"""
"25/07/2019,""561,29"",""560,97"",""562,76"",""559,67"",""2,45B"",""0,21%"""
"24/07/2019,""560,11"",""564,12"",""564,49"",""559,68"",""4,82B"",""-0,49%"""
"23/07/2019,""562,87"",""565,82"",""566,37"",""561,83"",""1,86B"",""-0,31%"""
"22/07/2019,""564,60"",""567,19"",""567,63"",""562,66"",""2,48B"",""-0,35%"""
"19/07/2019,""566,57"",""564,25"",""566,57"",""563,64"",""2,99B"",""0,73%"""
"18/07/2019,""562,46"",""561,04"",""563,68"",""559,02"",""2,57B"",""-0,01%"""
"17/07/2019,""562,54"",""562,53"",""563,50"",""560,37"",""3,11B"",""-0,20%"""
"16/07/2019,""563,65"",""564,24"",""565,32"",""562,24"",""1,65B"",""-0,25%"""
"15/07/2019,""565,08"",""564,22"",""567,42"",""563,18"",""1,68B"",""1,05%"""
"12/07/2019,""559,23"",""563,55"",""564,29"",""559,13"",""1,17B"",""-0,88%"""
"11/07/2019,""564,19"",""565,41"",""566,01"",""561,84"",""1,28B"",""0,08%"""
"10/07/2019,""563,76"",""561,78"",""563,76"",""560,85"",""711,15M"",""0,44%"""
"09/07/2019,""561,27"",""556,81"",""561,27"",""556,66"",""609,01M"",""0,75%"""
"08/07/2019,""557,10"",""558,42"",""559,53"",""554,90"",""556,74M"",""-0,59%"""
"05/07/2019,""560,38"",""560,18"",""561,37"",""558,30"",""977,14M"",""-0,04%"""
"04/07/2019,""560,61"",""560,66"",""561,36"",""558,86"",""1,44B"",""-0,04%"""
"03/07/2019,""560,81"",""558,84"",""561,90"",""557,06"",""1,17B"",""-0,22%"""
"02/07/2019,""562,06"",""561,77"",""562,19"",""558,63"",""1,99B"",""0,26%"""
"01/07/2019,""560,62"",""560,03"",""561,19"",""558,30"",""1,24B"",""0,67%"""
"28/06/2019,""556,91"",""556,97"",""558,20"",""554,92"",""853,72M"",""0,31%"""
"27/06/2019,""555,20"",""551,54"",""555,88"",""550,81"",""832,09M"",""0,99%"""
"26/06/2019,""549,75"",""551,88"",""553,03"",""549,22"",""1,06B"",""-0,31%"""
"25/06/2019,""551,46"",""551,83"",""552,05"",""549,56"",""905,56M"",""0,54%"""
"24/06/2019,""548,51"",""551,03"",""552,15"",""547,54"",""504,03M"",""-0,67%"""
"21/06/2019,""552,23"",""555,02"",""555,82"",""545,71"",""1,24B"",""-0,36%"""
"20/06/2019,""554,21"",""556,95"",""557,55"",""550,87"",""907,82M"",""-0,37%"""
"19/06/2019,""556,26"",""551,71"",""556,26"",""551,54"",""930,39M"",""1,61%"""
"18/06/2019,""547,44"",""540,46"",""547,44"",""540,28"",""702,43M"",""1,41%"""
"17/06/2019,""539,83"",""546,34"",""546,41"",""539,83"",""493,08M"",""-1,00%"""
"14/06/2019,""545,29"",""547,53"",""549,26"",""543,41"",""604,91M"",""-0,29%"""
"13/06/2019,""546,87"",""549,00"",""549,06"",""543,99"",""740,65M"",""-0,21%"""
"12/06/2019,""548,03"",""545,66"",""548,56"",""545,30"",""695,79M"",""-0,58%"""
"11/06/2019,""551,22"",""550,92"",""552,81"",""546,20"",""800,27M"",""-0,09%"""
"10/06/2019,""551,70"",""551,04"",""556,92"",""550,33"",""1,38B"",""1,95%"""
"31/05/2019,""541,15"",""529,33"",""541,15"",""529,13"",""1,20B"",""2,49%"""
"29/05/2019,""528,00"",""523,78"",""529,10"",""522,98"",""790,86M"",""1,57%"""
"28/05/2019,""519,85"",""529,18"",""530,71"",""519,85"",""2,12B"",""-1,71%"""
"27/05/2019,""528,91"",""523,73"",""530,55"",""523,30"",""751,91M"",""0,96%"""
"24/05/2019,""523,89"",""522,13"",""527,32"",""521,45"",""695,12M"",""0,54%"""
"23/05/2019,""521,08"",""509,67"",""522,20"",""509,39"",""861,75M"",""2,40%"""
"22/05/2019,""508,86"",""510,15"",""512,38"",""506,58"",""549,06M"",""-0,37%"""
"21/05/2019,""510,73"",""509,64"",""515,77"",""508,11"",""1,24B"",""0,74%"""
"20/05/2019,""507,00"",""497,15"",""510,55"",""490,67"",""1,22B"",""1,90%"""
"17/05/2019,""497,56"",""511,50"",""512,22"",""497,56"",""1,08B"",""-1,76%"""
"16/05/2019,""506,49"",""514,21"",""518,77"",""504,96"",""882,41M"",""-1,76%"""
"15/05/2019,""515,59"",""528,03"",""528,95"",""515,59"",""916,81M"",""-1,85%"""
"14/05/2019,""525,30"",""523,26"",""529,34"",""519,77"",""1,07B"",""-1,01%"""
"13/05/2019,""530,64"",""538,52"",""539,54"",""530,64"",""628,85M"",""-1,06%"""
"10/05/2019,""536,33"",""536,24"",""539,13"",""530,38"",""769,73M"",""0,11%"""
"09/05/2019,""535,76"",""540,42"",""541,99"",""535,18"",""941,28M"",""-1,68%"""
"08/05/2019,""544,93"",""542,80"",""544,93"",""540,20"",""738,42M"",""-0,57%"""
"07/05/2019,""548,03"",""545,70"",""549,70"",""545,13"",""694,19M"",""0,83%"""
"06/05/2019,""543,54"",""541,04"",""543,61"",""536,85"",""763,90M"",""-1,17%"""
"03/05/2019,""549,95"",""553,91"",""554,31"",""544,94"",""842,03M"",""-0,94%"""
"02/05/2019,""555,17"",""561,69"",""562,61"",""553,90"",""998,21M"",""-1,10%"""
"30/04/2019,""561,36"",""560,19"",""562,18"",""559,03"",""897,77M"",""0,54%"""
"29/04/2019,""558,35"",""554,94"",""559,39"",""552,93"",""621,32M"",""0,25%"""
"26/04/2019,""556,97"",""550,18"",""556,97"",""547,78"",""679,10M"",""0,63%"""
"25/04/2019,""553,51"",""558,34"",""559,39"",""551,16"",""808,06M"",""-1,50%"""
"24/04/2019,""561,92"",""562,94"",""564,22"",""559,75"",""662,36M"",""-0,26%"""
"23/04/2019,""563,37"",""558,69"",""565,12"",""557,16"",""685,20M"",""0,98%"""
"22/04/2019,""557,89"",""567,89"",""568,50"",""556,70"",""739,91M"",""-1,69%"""
"18/04/2019,""567,47"",""576,07"",""584,31"",""565,54"",""1,41B"",""0,62%"""
"16/04/2019,""563,99"",""558,53"",""564,58"",""557,96"",""830,22M"",""1,10%"""
"15/04/2019,""557,83"",""557,95"",""559,09"",""554,82"",""591,20M"",""0,52%"""
"12/04/2019,""554,93"",""552,73"",""556,20"",""552,73"",""625,14M"",""-0,01%"""
"11/04/2019,""554,98"",""562,84"",""563,32"",""554,98"",""680,35M"",""-1,64%"""
"10/04/2019,""564,26"",""563,28"",""564,37"",""561,32"",""803,57M"",""-0,02%"""
"09/04/2019,""564,40"",""560,70"",""565,24"",""559,26"",""776,59M"",""0,86%"""
"08/04/2019,""559,60"",""562,98"",""563,27"",""553,24"",""805,40M"",""-0,46%"""
"05/04/2019,""562,17"",""565,10"",""565,46"",""562,17"",""635,84M"",""-0,36%"""
"04/04/2019,""564,21"",""562,74"",""564,91"",""561,64"",""928,08M"",""0,63%"""
"02/04/2019,""560,69"",""561,71"",""562,98"",""557,83"",""653,49M"",""0,40%"""
"01/04/2019,""558,46"",""563,10"",""563,62"",""558,46"",""684,89M"",""-0,40%"""
"29/03/2019,""560,70"",""560,18"",""561,07"",""556,90"",""914,68M"",""0,08%"""
"28/03/2019,""560,27"",""557,31"",""560,27"",""556,30"",""771,77M"",""0,96%"""
"27/03/2019,""554,96"",""560,50"",""560,69"",""554,96"",""632,82M"",""-0,74%"""
"26/03/2019,""559,07"",""556,03"",""559,47"",""555,39"",""594,02M"",""1,29%"""
"25/03/2019,""551,96"",""557,11"",""559,36"",""550,96"",""874,31M"",""-2,16%"""
"22/03/2019,""564,15"",""564,25"",""564,66"",""561,96"",""580,46M"",""0,21%"""
"21/03/2019,""562,98"",""562,96"",""564,16"",""560,44"",""779,98M"",""0,39%"""
"20/03/2019,""560,79"",""561,11"",""561,68"",""558,37"",""625,95M"",""0,10%"""
"19/03/2019,""560,23"",""564,00"",""564,61"",""559,07"",""678,29M"",""-0,55%"""
"18/03/2019,""563,35"",""560,63"",""563,35"",""559,40"",""671,47M"",""1,01%"""
"15/03/2019,""557,74"",""552,76"",""561,02"",""552,67"",""1,28B"",""1,06%"""
"14/03/2019,""551,89"",""547,08"",""551,89"",""546,70"",""822,49M"",""0,79%"""
"13/03/2019,""547,57"",""544,71"",""548,00"",""543,88"",""788,15M"",""0,21%"""
"12/03/2019,""546,41"",""551,35"",""552,05"",""545,36"",""734,84M"",""-0,19%"""
"11/03/2019,""547,45"",""551,83"",""551,88"",""546,74"",""713,17M"",""0,15%"""
"08/03/2019,""546,65"",""551,95"",""553,25"",""546,65"",""1,49B"",""-1,40%"""
"06/03/2019,""554,39"",""556,22"",""556,70"",""551,35"",""856,87M"",""0,17%"""
"05/03/2019,""553,43"",""558,75"",""558,75"",""550,48"",""869,98M"",""-0,99%"""
"04/03/2019,""558,99"",""560,32"",""564,24"",""558,99"",""696,17M"",""-0,07%"""
"01/03/2019,""559,37"",""556,39"",""560,47"",""555,90"",""785,04M"",""1,20%"""
"28/02/2019,""552,76"",""561,82"",""561,82"",""552,08"",""1,82B"",""-1,58%"""
"27/02/2019,""561,63"",""562,05"",""563,24"",""559,08"",""1,34B"",""-0,32%"""
"26/02/2019,""563,41"",""560,70"",""563,41"",""557,31"",""3,02B"",""0,53%"""
"25/02/2019,""560,43"",""560,85"",""562,35"",""558,49"",""1,91B"",""0,43%"""
"22/02/2019,""558,03"",""560,05"",""561,67"",""555,91"",""990,55M"",""-0,86%"""
"21/02/2019,""562,86"",""559,86"",""563,40"",""558,03"",""1,16B"",""0,46%"""
"20/02/2019,""560,29"",""561,33"",""564,48"",""556,03"",""1,53B"",""0,44%"""
"19/02/2019,""557,81"",""560,42"",""563,62"",""557,81"",""922,15M"",""-0,41%"""
"18/02/2019,""560,11"",""552,47"",""561,18"",""552,29"",""987,78M"",""2,38%"""
"15/02/2019,""547,07"",""550,94"",""551,36"",""544,98"",""1,10B"",""-0,56%"""
"14/02/2019,""550,17"",""553,59"",""555,09"",""549,46"",""2,09B"",""-0,38%"""
"13/02/2019,""552,25"",""557,70"",""558,46"",""551,53"",""1,38B"",""-0,57%"""
"12/02/2019,""555,42"",""562,60"",""563,16"",""552,24"",""2,10B"",""-1,07%"""
"11/02/2019,""561,41"",""565,12"",""565,92"",""561,41"",""819,49M"",""-0,59%"""
"08/02/2019,""564,74"",""563,78"",""565,51"",""562,52"",""793,85M"",""-0,42%"""
"07/02/2019,""567,15"",""569,40"",""569,66"",""564,57"",""969,67M"",""-0,20%"""
"06/02/2019,""568,29"",""565,16"",""569,71"",""565,16"",""1,51B"",""1,07%"""
"04/02/2019,""562,28"",""572,68"",""574,00"",""561,81"",""974,14M"",""-1,80%"""
"01/02/2019,""572,56"",""573,31"",""576,49"",""568,86"",""1,17B"",""0,31%"""
"31/01/2019,""570,79"",""566,41"",""571,29"",""566,09"",""1,75B"",""1,46%"""
"30/01/2019,""562,60"",""559,30"",""563,28"",""557,68"",""1,29B"",""0,79%"""
"29/01/2019,""558,18"",""559,57"",""563,63"",""557,54"",""1,10B"",""-0,39%"""
"28/01/2019,""560,34"",""565,18"",""566,21"",""556,95"",""1,30B"",""-0,75%"""
"25/01/2019,""564,57"",""563,76"",""565,92"",""562,30"",""1,16B"",""0,31%"""
"24/01/2019,""562,80"",""561,99"",""564,18"",""560,11"",""1,21B"",""0,10%"""
"23/01/2019,""562,23"",""564,89"",""566,87"",""562,21"",""1,06B"",""-0,88%"""
"22/01/2019,""567,21"",""566,86"",""567,53"",""561,26"",""860,42M"",""0,12%"""
"21/01/2019,""566,54"",""566,97"",""568,74"",""565,41"",""842,24M"",""-0,10%"""
"18/01/2019,""567,13"",""566,63"",""567,13"",""561,25"",""939,25M"",""0,59%"""
"17/01/2019,""563,79"",""562,62"",""566,58"",""561,65"",""1,44B"",""0,38%"""
"16/01/2019,""561,64"",""561,91"",""562,82"",""558,20"",""2,10B"",""0,15%"""
"15/01/2019,""560,81"",""555,80"",""560,81"",""553,14"",""1,90B"",""1,18%"""
"14/01/2019,""554,27"",""555,61"",""556,04"",""550,34"",""1,36B"",""-0,51%"""
"11/01/2019,""557,12"",""557,99"",""558,29"",""554,24"",""1,08B"",""0,33%"""
"10/01/2019,""555,27"",""551,00"",""555,27"",""547,10"",""3,11B"",""1,35%"""
"09/01/2019,""547,88"",""553,04"",""553,69"",""547,15"",""2,09B"",""-0,09%"""
"08/01/2019,""548,40"",""552,11"",""554,43"",""546,56"",""1,40B"",""-0,55%"""
"07/01/2019,""551,44"",""557,32"",""560,25"",""551,44"",""2,16B"",""0,02%"""
"04/01/2019,""551,33"",""544,10"",""551,33"",""542,49"",""1,59B"",""1,10%"""
"03/01/2019,""545,35"",""540,70"",""545,35"",""539,75"",""963,97M"",""0,66%"""
"02/01/2019,""541,75"",""541,15"",""542,98"",""539,43"",""876,88M"",""0,18%"""
"28/12/2018,""540,77"",""546,01"",""547,32"",""540,77"",""722,64M"",""-0,72%"""
"27/12/2018,""544,70"",""546,25"",""547,83"",""542,28"",""642,02M"",""0,87%"""
"26/12/2018,""540,00"",""539,64"",""542,80"",""536,22"",""633,47M"",""-0,91%"""
"21/12/2018,""544,94"",""538,50"",""545,68"",""538,00"",""1,18B"",""0,39%"""
"20/12/2018,""542,83"",""540,97"",""543,38"",""538,49"",""915,22M"",""-0,49%"""
